HCN1,5u6p,1,u6/pdb5u6p.ent
MERTK,5u6c,1,u6/pdb5u6c.ent
CTBP1,4u6s,1,u6/pdb4u6s.ent
ERN1,4u6r,1,u6/pdb4u6r.ent
CSNK1E,4hni,1,hn/pdb4hni.ent
FLT1,3hng,1,hn/pdb3hng.ent
LGMN,4n6o,1,n6/pdb4n6o.ent
NTRK3,4ymj,1,ym/pdb4ymj.ent
HSP90AB1,3pry,1,pr/pdb3pry.ent
CAPN1,1zcm,1,zc/pdb1zcm.ent
ESRRA,3k6p,1,k6/pdb3k6p.ent
MAP3K10,2rf0,1,rf/pdb2rf0.ent
PRKAA1,4rer,1,re/pdb4rer.ent
EPHA7,2rei,1,re/pdb2rei.ent
STK24,4qo9,1,qo/pdb4qo9.ent
MGMT,1yfh,3,yf/pdb1yfh.ent
HDAC4,2h8n,1,h8/pdb2h8n.ent
CDC25A,1c25,1,c2/pdb1c25.ent
TEC,2lul,1,lu/pdb2lul.ent
ZAP70,4k2r,1,k2/pdb4k2r.ent
DYRK2,3k2l,1,k2/pdb3k2l.ent
SENP8,1xt9,1,xt/pdb1xt9.ent
TOP1,1nh3,4,nh/pdb1nh3.ent
HSP90B1,4nh9,1,nh/pdb4nh9.ent
PTGES,4wab,1,wa/pdb4wab.ent
PI4KB,4wag,1,wa/pdb4wag.ent
TNIK,5cwz,1,cw/pdb5cwz.ent
MAPK7,5byy,1,by/pdb5byy.ent
HCN4,3u11,1,u1/pdb3u11.ent
PBK,5j0a,1,j0/pdb5j0a.ent
APOBEC3F,4iou,1,io/pdb4iou.ent
RAF1,3kuc,2,ku/pdb3kuc.ent
EPHA8,3kul,1,ku/pdb3kul.ent
GLO1,3w0u,1,w0/pdb3w0u.ent
CYP2C9,5w0c,1,w0/pdb5w0c.ent
C1S,4j1y,1,j1/pdb4j1y.ent
NFKB1,2o61,4,o6/pdb2o61.ent
UGT2B7,2o6l,1,o6/pdb2o6l.ent
ERAP1,3rjo,1,rj/pdb3rjo.ent
GRM3,4xar,1,xa/pdb4xar.ent
BMPR1B,3mdy,1,md/pdb3mdy.ent
RGS7,2d9j,1,d9/pdb2d9j.ent
CHRM4,6d9h,4,d9/pdb6d9h.ent
PARP2,4pjv,1,pj/pdb4pjv.ent
ZAK,5x5o,1,x5/pdb5x5o.ent
MST1R,4fww,1,fw/pdb4fww.ent
CYP11B2,4zgx,1,zg/pdb4zgx.ent
WNK3,5o26,1,o2/pdb5o26.ent
PTPN12,5o2p,1,o2/pdb5o2p.ent
MAP2K5,2o2v,1,o2/pdb2o2v.ent
EGLN2,5v1b,1,v1/pdb5v1b.ent
CAMKK1,6ccf,1,cc/pdb6ccf.ent
RPS6KA1,5csn,2,cs/pdb5csn.ent
BMPR2,3g2f,1,g2/pdb3g2f.ent
ACACA,6g2d,1,g2/pdb6g2d.ent
CDK4,3g33,1,g3/pdb3g33.ent
C1R,6f1c,1,f1/pdb6f1c.ent
PTGS2,5f19,1,f1/pdb5f19.ent
MAPK13,5eko,1,ek/pdb5eko.ent
CTRC,4h4f,1,h4/pdb4h4f.ent
DUT,5h4j,1,h4/pdb5h4j.ent
CTSB,3cbj,1,cb/pdb3cbj.ent
GFER,3u2l,1,u2/pdb3u2l.ent
PTPRC,1ygu,1,yg/pdb1ygu.ent
SIRT1,4ig9,1,ig/pdb4ig9.ent
CAMK2A,5ig3,1,ig/pdb5ig3.ent
PAK2,3pcs,2,pc/pdb3pcs.ent
CLK2,3nr9,1,nr/pdb3nr9.ent
ALOX15B,4nre,1,nr/pdb4nre.ent
MAPK3,4qtb,1,qt/pdb4qtb.ent
GABRA5,5o8f,1,o8/pdb5o8f.ent
PRMT3,4qqn,1,qq/pdb4qqn.ent
ADRB2,4gbr,1,gb/pdb4gbr.ent
FURIN,4omc,1,om/pdb4omc.ent
CPA1,5om9,1,om/pdb5om9.ent
CYP19A1,3s7s,1,s7/pdb3s7s.ent
MYLK,2yr3,1,yr/pdb2yr3.ent
PRKCH,3txo,1,tx/pdb3txo.ent
MAPK11,3gp0,1,gp/pdb3gp0.ent
RARG,6fx0,1,fx/pdb6fx0.ent
CDC25C,3op3,1,op/pdb3op3.ent
NEK7,6gt1,1,gt/pdb6gt1.ent
STK10,6gtt,1,gt/pdb6gtt.ent
DUSP3,3f81,1,f8/pdb3f81.ent
PPOX,3nks,1,nk/pdb3nks.ent
CLK3,2exe,1,ex/pdb2exe.ent
KIT,4u0i,1,u0/pdb4u0i.ent
DAPK3,3bhy,1,bh/pdb3bhy.ent
CAMK2B,3bhh,1,bh/pdb3bhh.ent
IMPDH2,1nfb,1,nf/pdb1nfb.ent
MAP4K3,5j5t,1,j5/pdb5j5t.ent
PADI2,4n2l,1,n2/pdb4n2l.ent
PRCP,3n2z,1,n2/pdb3n2z.ent
ATR,3n2n,1,n2/pdb3n2n.ent
MGLL,3pe6,1,pe/pdb3pe6.ent
CHRNA7,2maw,1,ma/pdb2maw.ent
CCR4,6mal,1,ma/pdb6mal.ent
PI4KA,6bq1,1,bq/pdb6bq1.ent
NR1H3,5avi,1,av/pdb5avi.ent
RORA,4s15,1,s1/pdb4s15.ent
F13A1,5mhm,1,mh/pdb5mhm.ent
CHAT,2fy4,1,fy/pdb2fy4.ent
CLK4,6fyv,1,fy/pdb6fyv.ent
KCNN4,6d42,1,d4/pdb6d42.ent
EYA2,4egc,2,eg/pdb4egc.ent
GALK1,1wuu,1,wu/pdb1wuu.ent
TMPRSS15,4dgj,1,dg/pdb4dgj.ent
WRN,2dgz,1,dg/pdb2dgz.ent
GAK,4o38,1,o3/pdb4o38.ent
CD22,5vkm,1,vk/pdb5vkm.ent
EEF2K,5j8h,2,j8/pdb5j8h.ent
ULK3,6fdy,1,fd/pdb6fdy.ent
PAK3,6fd3,1,fd/pdb6fd3.ent
IRAK1,6bfn,1,bf/pdb6bfn.ent
CTSA,4mws,1,mw/pdb4mws.ent
RIOK1,4otp,1,ot/pdb4otp.ent
PKN1,4otd,1,ot/pdb4otd.ent
GSR,3dk8,1,dk/pdb3dk8.ent
CA3,1z97,1,z9/pdb1z97.ent
DAPK2,1z9x,1,z9/pdb1z9x.ent
STK25,4nzw,2,nz/pdb4nzw.ent
PDF,5vz4,1,vz/pdb5vz4.ent
JUN,5t01,3,t0/pdb5t01.ent
HTT,6ez8,1,ez/pdb6ez8.ent
RARA,5k13,1,k1/pdb5k13.ent
SRPK2,5myv,1,my/pdb5myv.ent
GRK6,2acx,1,ac/pdb2acx.ent
PSMB2,5vfo,11,vf/pdb5vfo.ent
PSMB5,5vfo,12,vf/pdb5vfo.ent
PSMB1,5vfo,13,vf/pdb5vfo.ent
PLA2G10,5owc,1,ow/pdb5owc.ent
PLA2G2A,3u8b,1,u8/pdb3u8b.ent
ADA,3iar,1,ia/pdb3iar.ent
CTSC,3pdf,1,pd/pdb3pdf.ent
NAT1,2ija,1,ij/pdb2ija.ent
PADI1,5hp5,1,hp/pdb5hp5.ent
GAPDH,6ade,1,ad/pdb6ade.ent
GRIN2B,5ewj,2,ew/pdb5ewj.ent
BACE2,2ewy,1,ew/pdb2ewy.ent
TDP2,5ino,1,in/pdb5ino.ent
CHUK,5tqw,1,tq/pdb5tqw.ent
GRK4,4yhj,1,yh/pdb4yhj.ent
IMPDH1,1jcn,1,jc/pdb1jcn.ent
FGFR3,2lzl,1,lz/pdb2lzl.ent
NFE2L2,2lz1,1,lz/pdb2lz1.ent
KCNQ1,3hfc,1,hf/pdb3hfc.ent
PREP,3ddu,1,dd/pdb3ddu.ent
CRHR1,2l27,1,l2/pdb2l27.ent
PRKCA,3iw4,1,iw/pdb3iw4.ent
ADK,4o1l,1,o1/pdb4o1l.ent
CD74,1iie,1,ii/pdb1iie.ent
STAT6,5nwx,2,nw/pdb5nwx.ent
AVPR1A,1ytv,2,yt/pdb1ytv.ent
LDHB,1i0z,1,i0/pdb1i0z.ent
VRK2,5uu1,1,uu/pdb5uu1.ent
KLK3,4ogx,1,og/pdb4ogx.ent
RELA,5urn,2,ur/pdb5urn.ent
CGA,1xwd,1,xw/pdb1xwd.ent
FSHR,1xwd,3,xw/pdb1xwd.ent
PDE3B,1soj,1,so/pdb1soj.ent
MMP1,1su3,1,su/pdb1su3.ent
PTPN6,4gry,1,gr/pdb4gry.ent
KLK5,2psy,1,ps/pdb2psy.ent
RXFP2,2m96,1,m9/pdb2m96.ent
BIRC3,3m0a,2,m0/pdb3m0a.ent
MCOLN3,6aye,1,ay/pdb6aye.ent
CAMK2D,6ayw,1,ay/pdb6ayw.ent
PSEN1,2kr6,1,kr/pdb2kr6.ent
C5AR1,5o9h,1,o9/pdb5o9h.ent
NTRK2,5mo9,3,mo/pdb5mo9.ent
HDAC7,3c0y,1,c0/pdb3c0y.ent
ABCB1,6c0v,1,c0/pdb6c0v.ent
CSNK1A1,6gzd,1,gz/pdb6gzd.ent
DDR2,2z4f,1,z4/pdb2z4f.ent
ATM,5np0,1,np/pdb5np0.ent
MAPK9,3npc,1,np/pdb3npc.ent
EPHB1,2djs,1,dj/pdb2djs.ent
SLC1A3,5mju,1,mj/pdb5mju.ent
CES1,2hrr,1,hr/pdb2hrr.ent
NPC1L1,3qnt,1,qn/pdb3qnt.ent
WNK2,6elm,1,el/pdb6elm.ent
PLA2G1B,3elo,1,el/pdb3elo.ent
CSK,3d7u,1,d7/pdb3d7u.ent
APLNR,2low,1,lo/pdb2low.ent
AHR,5nj8,1,nj/pdb5nj8.ent
GRM5,3lmk,1,lm/pdb3lmk.ent
STK17B,3lm0,1,lm/pdb3lm0.ent
PRKDC,5y3r,6,y3/pdb5y3r.ent
MAP2K2,1s9i,1,s9/pdb1s9i.ent
PIM2,4x7q,1,x7/pdb4x7q.ent
CYP1B1,3pm0,1,pm/pdb3pm0.ent
TYRO3,1rhf,1,rh/pdb1rhf.ent
MAPKAPK3,3she,1,sh/pdb3she.ent
NISCH,3p0c,1,p0/pdb3p0c.ent
RGS16,2ik8,2,ik/pdb2ik8.ent
PKLR,4ip7,1,ip/pdb4ip7.ent
RIOK2,5dhf,4,dh/pdb5dhf.ent
PLAT,5brr,2,br/pdb5brr.ent
SENP7,3eay,1,ea/pdb3eay.ent
PRKCQ,4q9z,1,q9/pdb4q9z.ent
CDK5,3o0g,1,o0/pdb3o0g.ent
BCL2L2,1o0l,1,o0/pdb1o0l.ent
TLK2,5o0y,1,o0/pdb5o0y.ent
GIPR,4hj0,1,hj/pdb4hj0.ent
CHEK2,3i6u,1,i6/pdb3i6u.ent
LYN,5xy1,1,xy/pdb5xy1.ent
SIGMAR1,5hk2,1,hk/pdb5hk2.ent
CYP2C19,4gqs,1,gq/pdb4gqs.ent
ALOX5AP,2q7r,1,q7/pdb2q7r.ent
DYRK3,5y86,1,y8/pdb5y86.ent
MAP3K8,4y85,1,y8/pdb4y85.ent
ALOX12,3d3l,1,d3/pdb3d3l.ent
IRAK3,5uke,1,uk/pdb5uke.ent
G6PD,5ukw,1,uk/pdb5ukw.ent
PYGM,1z8d,1,z8/pdb1z8d.ent
DPP9,6eor,1,eo/pdb6eor.ent
DPP8,6eot,1,eo/pdb6eot.ent
ULK1,5ci7,1,ci/pdb5ci7.ent
DCLK1,5jzn,1,jz/pdb5jzn.ent
PRKCD,2yuu,1,yu/pdb2yuu.ent
CHRM2,4mqs,1,mq/pdb4mqs.ent
PRKCG,2e73,1,e7/pdb2e73.ent
RXFP1,2jm4,1,jm/pdb2jm4.ent
RXRG,2gl8,1,gl/pdb2gl8.ent
EDNRB,5gli,1,gl/pdb5gli.ent
CXCR1,2lnl,1,ln/pdb2lnl.ent
RGS12,2ebz,1,eb/pdb2ebz.ent
CCR5,2mzx,1,mz/pdb2mzx.ent
TSHR,3g04,3,g0/pdb3g04.ent
PAK6,4ks8,1,ks/pdb4ks8.ent
GRM1,3ks9,1,ks/pdb3ks9.ent
HDAC1,5icn,2,ic/pdb5icn.ent
CAMK1,4fgb,1,fg/pdb4fgb.ent
KLK1,1spj,1,sp/pdb1spj.ent
YES1,2hda,1,hd/pdb2hda.ent
SGK1,3hdn,1,hd/pdb3hdn.ent
